Time,Datastream Name,Value
2022-04-04 18:36:00,Temperature,18.288
2022-04-04 18:36:00,CO_2 concentration,609.0
2022-04-04 18:36:00,Humidity,34.366
2022-04-04 18:35:00,Temperature,18.303
2022-04-04 18:35:00,CO_2 concentration,606.5
2022-04-04 18:35:00,Humidity,34.341
2022-04-04 18:34:00,Temperature,18.302
2022-04-04 18:34:00,CO_2 concentration,603.5
2022-04-04 18:34:00,Humidity,34.324
2022-04-04 18:33:00,Temperature,18.284
2022-04-04 18:33:00,CO_2 concentration,601.0
2022-04-04 18:33:00,Humidity,34.36750000000001
2022-04-04 18:32:00,Temperature,18.322000000000003
2022-04-04 18:32:00,CO_2 concentration,598.0
2022-04-04 18:32:00,Humidity,34.3325
2022-04-04 18:31:00,Temperature,18.311
2022-04-04 18:31:00,CO_2 concentration,598.0
2022-04-04 18:31:00,Humidity,34.311
2022-04-04 18:30:00,Temperature,18.302
2022-04-04 18:30:00,CO_2 concentration,597.5
2022-04-04 18:30:00,Humidity,34.293499999999995
2022-04-04 18:29:00,Temperature,18.298000000000002
2022-04-04 18:29:00,CO_2 concentration,596.5
2022-04-04 18:29:00,Humidity,34.313500000000005
2022-04-04 18:28:00,Temperature,18.271
2022-04-04 18:28:00,CO_2 concentration,596.5
2022-04-04 18:28:00,Humidity,34.2635
2022-04-04 18:27:00,Temperature,18.2455
2022-04-04 18:27:00,CO_2 concentration,597.0
2022-04-04 18:27:00,Humidity,34.2595
2022-04-04 18:26:00,Temperature,18.235
2022-04-04 18:26:00,CO_2 concentration,599.0
2022-04-04 18:26:00,Humidity,34.2645
2022-04-04 18:25:00,Temperature,18.2335
2022-04-04 18:25:00,CO_2 concentration,598.5
2022-04-04 18:25:00,Humidity,34.254000000000005
2022-04-04 18:24:00,Temperature,18.278
2022-04-04 18:24:00,CO_2 concentration,597.5
2022-04-04 18:24:00,Humidity,34.2175
2022-04-04 18:23:00,Temperature,18.295
2022-04-04 18:23:00,CO_2 concentration,595.5
2022-04-04 18:23:00,Humidity,34.2255
2022-04-04 18:22:00,Temperature,18.276
2022-04-04 18:22:00,CO_2 concentration,595.0
2022-04-04 18:22:00,Humidity,34.239999999999995
2022-04-04 18:21:00,Temperature,18.287
2022-04-04 18:21:00,CO_2 concentration,593.0
2022-04-04 18:21:00,Humidity,34.217
2022-04-04 18:20:00,Temperature,18.264000000000003
2022-04-04 18:20:00,CO_2 concentration,594.0
2022-04-04 18:20:00,Humidity,34.2025
2022-04-04 18:19:00,Temperature,18.271
2022-04-04 18:19:00,CO_2 concentration,594.0
2022-04-04 18:19:00,Humidity,34.2445
2022-04-04 18:18:00,Temperature,18.287
2022-04-04 18:18:00,CO_2 concentration,597.0
2022-04-04 18:18:00,Humidity,34.224000000000004
2022-04-04 18:17:00,Temperature,18.302
2022-04-04 18:17:00,CO_2 concentration,596.5
2022-04-04 18:17:00,Humidity,34.199
2022-04-04 18:16:00,Temperature,18.299
2022-04-04 18:16:00,CO_2 concentration,595.0
2022-04-04 18:16:00,Humidity,34.198
2022-04-04 18:15:00,Temperature,18.308500000000002
2022-04-04 18:15:00,CO_2 concentration,593.5
2022-04-04 18:15:00,Humidity,34.178
2022-04-04 18:14:00,Temperature,18.317999999999998
2022-04-04 18:14:00,CO_2 concentration,591.5
2022-04-04 18:14:00,Humidity,34.172
2022-04-04 18:13:00,Temperature,18.317
2022-04-04 18:13:00,CO_2 concentration,589.0
2022-04-04 18:13:00,Humidity,34.1995
2022-04-04 18:12:00,Temperature,18.2975
2022-04-04 18:12:00,CO_2 concentration,587.5
2022-04-04 18:12:00,Humidity,34.245
2022-04-04 18:11:00,Temperature,18.292499999999997
2022-04-04 18:11:00,CO_2 concentration,586.5
2022-04-04 18:11:00,Humidity,34.25
2022-04-04 18:10:00,Temperature,18.326
2022-04-04 18:10:00,CO_2 concentration,589.5
2022-04-04 18:10:00,Humidity,34.230000000000004
2022-04-04 18:09:00,Temperature,18.346
2022-04-04 18:09:00,CO_2 concentration,591.5
2022-04-04 18:09:00,Humidity,34.2195
2022-04-04 18:08:00,Temperature,18.302999999999997
2022-04-04 18:08:00,CO_2 concentration,590.5
2022-04-04 18:08:00,Humidity,34.283500000000004
2022-04-04 18:07:00,Temperature,18.3285
2022-04-04 18:07:00,CO_2 concentration,592.5
2022-04-04 18:07:00,Humidity,34.1995
2022-04-04 18:06:00,Temperature,18.387
2022-04-04 18:06:00,CO_2 concentration,592.5
2022-04-04 18:06:00,Humidity,34.1015
2022-04-04 18:05:00,Temperature,18.414
2022-04-04 18:05:00,CO_2 concentration,594.0
2022-04-04 18:05:00,Humidity,34.144999999999996
2022-04-04 18:04:00,Temperature,18.422
2022-04-04 18:04:00,CO_2 concentration,594.0
2022-04-04 18:04:00,Humidity,34.153999999999996
2022-04-04 18:03:00,Temperature,18.426000000000002
2022-04-04 18:03:00,CO_2 concentration,593.5
2022-04-04 18:03:00,Humidity,34.150999999999996
2022-04-04 18:02:00,Temperature,18.497999999999998
2022-04-04 18:02:00,CO_2 concentration,593.0
2022-04-04 18:02:00,Humidity,34.15
2022-04-04 18:01:00,Temperature,18.4965
2022-04-04 18:01:00,CO_2 concentration,595.0
2022-04-04 18:01:00,Humidity,34.141
2022-04-04 18:00:00,Temperature,18.439500000000002
2022-04-04 18:00:00,CO_2 concentration,596.5
2022-04-04 18:00:00,Humidity,34.20399999999999
2022-04-04 17:59:00,Temperature,18.47
2022-04-04 17:59:00,CO_2 concentration,596.0
2022-04-04 17:59:00,Humidity,34.1965
2022-04-04 17:58:00,Temperature,18.448500000000003
2022-04-04 17:58:00,CO_2 concentration,597.5
